date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:06:09	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:47%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:10	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:47%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:10	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:47%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:10	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:47%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:10	41011/41011	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fPOST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOnea73.aspx	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:10	164/164	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/POST	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/POST	(from https://dichvuthongtin.dkkd.gov.vn/inf/WebResource.axd?d=7lhywdDAzXdK3qb5eXbD5gkwqn8PUVBY40WM7oFhN9KZ0N01iB9K1bTgaUs2OINksaBO5xo-MH3Z3GlgGDCHws0ePtE1&t=635145251460000000)
11:06:11	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/mark-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/mark-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-circle.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/return-circle.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/grid-th-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/grid-th-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	102385/102385	URF---	200	added ('OK%20(cached)')	image/gif		https://dichvuthongtin.dkkd.gov.vn/inf/Img/ajax_loader_big.gif	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/ajax_loader_big.gif	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:48%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/usr.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/usr.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	1026/1026	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Img/btn/btn_red.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/btn/btn_red.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:11	4815/4815	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/egazetta.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/egazetta.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:12	225/225	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Img/disabled_radio_empty.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/disabled_radio_empty.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:12	366/366	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/cluetip/images/CloseCross_Hover.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/cluetip/images/CloseCross_Hover.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:12	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:49%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_flat_75_ffffff_40x100.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_flat_75_ffffff_40x100.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:12	92/92	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_50_dddddd_1x100.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_50_dddddd_1x100.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:13	362/362	UR-M--	416	error ('Requested%20Range%20Not%20Satisfiable')	text/html	date:Sat,%2004%20Aug%202018%2003:41:50%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Img/abr/menu-bottom-bg.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Img/abr/menu-bottom-bg.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:13	105/105	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_65_ffffff_1x400.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_65_ffffff_1x400.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:13	90/90	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_100_f6f6f6_1x100.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_100_f6f6f6_1x100.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:13	101/101	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_highlight-soft_75_cccccc_1x100.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:13	110/110	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_75_e6e6e6_1x400.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_75_e6e6e6_1x400.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:19	119/119	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_95_fef1ec_1x400.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Plugins/jqueryui/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:19	5375/5375	URF---	200	added ('OK%20(cached)')	image/png		https://dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dichvuthongtin.png	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Layout/D_Dichvu/dichvuthongtin.png	(from https://dichvuthongtin.dkkd.gov.vn/inf/Layout/Assets.ashx?r=A9C9715AE5DF28529E4D64B25A53D677)
11:06:19	170/170	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:56%20GMT	https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/inf/Firefox/index.html	(from https://dichvuthongtin.dkkd.gov.vn/inf/ScriptResource.axd?d=y4C7jWvLwyB4fBJVga7jCcx8Bt2r8EttyYOAij-1l-CXY-BLsjNp6HKm8Rvoc2Tw2VBxReticmR1n9CgXDggbGzX9c4HkGF9VuOdzCinXi8Yk4f2gJh-pp4ti9ywWwm6LNgAFlLGJdf20-DN5PGuD6JjchHT1Ui-hDd8-PNXoxLOIvdr0&t=ca758f3)
11:06:19	41021/41021	---M--	302	error ('Found')	text/html	date:Sat,%2004%20Aug%202018%2003:41:57%20GMT	https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fFirefox%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.9eff4b.delayed	(from https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/)
11:06:20	0/-1	---M--	302	error ('')			https://dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.aspx?ReturnUrl=%2finf%2fFirefox%2f	/home/kurro/websites/g/dichvuthongtin.dkkd.gov.vn/auth/Public/LogOn.9fff4b.delayed	(from https://dichvuthongtin.dkkd.gov.vn/inf/Firefox/)
